live_pass,dead_pass,fk_pass,tb_pass,sw_pass,cross_pass,throw_in,ck,ck_in,ck_out,ck_straight,offside_pass,blocked_pass,season,comp,id
141,4,2,0,1,1,2,0,0,0,0,0,1,21,EL,b6964eb6
28,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,b6b6bfc4
387,16,15,0,1,0,0,0,0,0,0,0,2,21,EL,b7139e01
13,2,0,0,0,0,0,0,0,0,0,0,1,21,EL,b77706dd
79,11,2,0,1,3,1,0,0,0,0,0,2,21,EL,b79858d5
73,2,2,0,3,1,0,0,0,0,0,0,1,21,EL,b7c19c48
109,15,2,1,0,17,10,3,0,3,0,1,3,21,EL,b827d5b3
34,2,0,0,0,1,0,0,0,0,0,0,2,21,EL,b82df7cb
278,50,3,0,1,7,47,0,0,0,0,0,10,21,EL,b8441408
321,15,13,3,4,0,1,0,0,0,0,1,10,21,EL,b853e0ad
393,11,9,1,7,0,2,0,0,0,0,2,5,21,EL,b85bf253
64,3,0,0,0,2,1,1,0,0,0,1,1,21,EL,b8814868
272,10,2,0,2,13,3,5,0,0,0,0,12,21,EL,b8a642fc
463,9,8,0,14,2,1,0,0,0,0,2,6,21,EL,b8c1de25
306,22,11,1,1,13,0,11,1,4,0,0,3,21,EL,b8e740fb
450,15,14,0,1,0,1,0,0,0,0,1,1,21,EL,ba23a904
583,16,12,1,3,1,4,0,0,0,0,0,0,21,EL,bac46a10
276,46,11,0,0,16,35,0,0,0,0,1,5,21,EL,bafcf742
49,0,0,0,0,1,0,0,0,0,0,0,2,21,EL,bb79b58f
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,bb833a0a
106,8,5,0,2,0,3,0,0,0,0,0,2,21,EL,bc08556f
279,15,5,1,1,28,6,4,2,1,1,3,5,21,EL,bc7dc64d
233,10,10,0,6,0,0,0,0,0,0,0,8,21,EL,bcdc8055
378,9,8,1,2,2,1,0,0,0,0,0,5,21,EL,bced0375
555,16,11,0,2,1,5,0,0,0,0,1,4,21,EL,bd142efb
45,4,0,0,1,3,0,0,0,0,0,0,2,21,EL,bd3fb505
182,10,8,0,1,0,2,0,0,0,0,0,1,21,EL,bd7d2e6d
467,12,8,3,3,3,1,0,0,0,0,1,5,21,EL,bdc74a8f
309,25,15,0,3,2,10,0,0,0,0,2,2,21,EL,bdc8912c
242,88,13,0,6,30,62,13,3,9,0,5,7,21,EL,be765073
90,2,2,0,3,0,0,0,0,0,0,0,2,21,EL,be9938ed
130,3,0,0,0,22,2,0,0,0,0,2,2,21,EL,bee0bab1
237,4,0,0,0,11,3,0,0,0,0,0,17,21,EL,beec76cc
36,1,1,0,0,1,0,0,0,0,0,0,1,21,EL,bf128850
459,9,9,2,1,1,0,0,0,0,0,3,6,21,EL,bf309d24
91,2,0,0,0,6,0,2,1,0,0,0,2,21,EL,bf34eebd
61,9,0,0,0,1,0,0,0,0,0,0,3,21,EL,bfde3de5
25,6,0,0,0,3,6,0,0,0,0,0,0,21,EL,c001a28e
17,3,0,0,0,1,0,0,0,0,0,0,1,21,EL,c00e6676
465,20,10,2,2,11,2,6,2,2,0,4,4,21,EL,c0617e2b
218,51,30,1,5,18,8,13,5,5,0,7,6,21,EL,c08fc464
410,10,9,1,4,6,0,1,1,0,0,3,5,21,EL,c0c7ff58
438,7,7,0,1,0,0,0,0,0,0,3,3,21,EL,c0e27d1a
88,24,7,0,0,0,17,0,0,0,0,0,2,21,EL,c20bdcd7
314,40,11,0,3,3,29,0,0,0,0,0,3,21,EL,c2111b45
60,2,0,0,0,2,2,0,0,0,0,0,1,21,EL,c2123906
114,30,2,0,1,11,28,0,0,0,0,1,3,21,EL,c2304da8
170,2,2,0,0,0,0,0,0,0,0,0,2,21,EL,c235e803
97,14,4,0,0,15,0,10,3,6,0,0,0,21,EL,c24544c7
36,2,0,0,0,0,2,0,0,0,0,0,1,21,EL,c2a6033c
180,7,5,0,1,6,0,2,2,0,0,0,3,21,EL,c2bd8585
29,15,3,0,0,0,0,0,0,0,0,0,0,21,EL,c2e41cfb
24,4,0,0,0,0,0,0,0,0,0,0,2,21,EL,c328ab28
114,11,0,0,0,10,11,0,0,0,0,1,3,21,EL,c339426b
64,3,3,0,1,0,0,0,0,0,0,0,1,21,EL,c34824b1
213,3,3,0,1,3,0,0,0,0,0,0,9,21,EL,c3853da6
289,48,9,1,1,5,39,0,0,0,0,4,4,21,EL,c3e4ecbb
34,7,4,0,2,0,0,0,0,0,0,0,0,21,EL,c41f7379
57,8,0,0,0,1,0,0,0,0,0,0,3,21,EL,c43e5e7e
129,2,1,0,1,5,1,0,0,0,0,0,2,21,EL,c455a2b2
12,0,0,0,0,1,0,0,0,0,0,1,0,21,EL,c45a34e7
61,12,12,0,0,0,0,0,0,0,0,1,1,21,EL,c4a306a1
139,14,0,0,0,4,14,0,0,0,0,0,5,21,EL,c50281a0
368,39,20,0,8,33,1,18,9,7,0,3,12,21,EL,c54ea7f0
13,12,6,0,0,0,0,0,0,0,0,0,0,21,EL,c585302b
157,22,5,0,2,31,3,13,9,0,0,0,15,21,EL,c5a500ca
196,38,6,0,1,25,22,10,4,5,0,0,2,21,EL,c5adc293
110,12,1,0,1,19,0,11,6,0,2,0,2,21,EL,c5bdb6e3
158,34,2,0,1,1,32,0,0,0,0,0,5,21,EL,c5cbbcff
262,14,13,0,3,1,1,0,0,0,0,0,1,21,EL,c5ea2dab
190,13,11,0,5,0,2,0,0,0,0,0,1,21,EL,c603091a
68,9,0,0,1,0,1,0,0,0,0,0,0,21,EL,c63f6e46
4,1,0,0,0,1,0,0,0,0,0,0,0,21,EL,c64c01fc
177,9,4,1,0,2,0,0,0,0,0,1,5,21,EL,c650629d
214,41,3,0,1,13,38,0,0,0,0,0,2,21,EL,c68b1b13
29,7,1,0,0,3,5,1,0,1,0,0,3,21,EL,c6cf860f
93,6,1,0,0,3,5,0,0,0,0,3,1,21,EL,c6dda86e
72,6,4,0,0,3,0,2,2,0,0,5,1,21,EL,c7069d87
159,31,1,0,1,11,30,0,0,0,0,0,4,21,EL,c70b221c
224,3,3,0,1,1,0,0,0,0,0,0,3,21,EL,c71e97ba
260,20,3,0,0,19,17,0,0,0,0,0,10,21,EL,c77a8043
6,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,c7842dab
106,40,7,0,2,0,0,0,0,0,0,0,0,21,EL,c7b13c29
3,1,0,0,0,0,1,0,0,0,0,0,0,21,EL,c7e955d0
16,3,2,0,0,2,0,1,1,0,0,0,0,21,EL,c7fbd3f1
18,0,0,0,0,2,0,0,0,0,0,0,2,21,EL,c8160af7
107,19,19,0,3,0,0,0,0,0,0,0,2,21,EL,c83623e2
74,3,2,0,0,1,1,0,0,0,0,0,0,21,EL,c83c2c9c
175,44,4,0,1,21,40,0,0,0,0,3,10,21,EL,c8694401
16,7,1,0,0,0,0,0,0,0,0,0,1,21,EL,c86c0fab
188,16,4,0,3,4,12,0,0,0,0,0,4,21,EL,c8a4aafd
287,20,16,0,13,0,4,0,0,0,0,1,3,21,EL,c8ad0857
151,23,2,1,1,6,21,0,0,0,0,0,3,21,EL,c8d7131c
302,43,23,0,1,3,20,0,0,0,0,0,1,21,EL,c8e65157
46,2,2,0,1,0,0,0,0,0,0,0,0,21,EL,c904f3d5
66,3,1,0,0,3,0,1,1,0,0,1,2,21,EL,c9081f9a
107,9,0,0,0,1,2,0,0,0,0,1,4,21,EL,c92e1a31
151,1,0,0,0,12,1,0,0,0,0,0,4,21,EL,c931d9f9
187,39,4,0,0,19,35,0,0,0,0,0,10,21,EL,c952f633
257,10,7,0,4,1,3,0,0,0,0,1,2,21,EL,c967f6b8
212,65,0,0,0,15,64,1,1,0,0,1,9,21,EL,ca033449
42,7,0,0,0,3,2,0,0,0,0,0,1,21,EL,ca45605e
16,2,0,0,1,1,1,1,0,1,0,0,0,21,EL,ca607d59
189,51,5,0,0,16,46,0,0,0,0,1,4,21,EL,caaf2ed1
132,37,11,0,2,0,0,0,0,0,0,0,0,21,EL,cb4f24c6
106,10,0,1,0,1,0,0,0,0,0,0,2,21,EL,cb641b9d
29,9,0,0,0,0,0,0,0,0,0,0,0,21,EL,cc83b74d
109,1,1,0,0,0,0,0,0,0,0,0,5,21,EL,ccc66d00
456,18,17,1,7,2,1,0,0,0,0,2,6,21,EL,ccce7025
185,27,6,0,6,30,1,16,8,7,0,2,4,21,EL,cd0fa27b
93,86,10,0,0,0,0,0,0,0,0,1,0,21,EL,cd4959d1
215,5,5,0,3,0,0,0,0,0,0,0,2,21,EL,cd6a1a59
23,15,3,0,0,0,0,0,0,0,0,0,0,21,EL,cd7dade5
239,17,14,0,3,1,0,0,0,0,0,0,1,21,EL,cdc20132
135,13,1,0,0,2,0,0,0,0,0,0,6,21,EL,ce50fd99
187,19,11,0,1,0,8,0,0,0,0,0,1,21,EL,ce940592
176,7,6,0,2,0,1,0,0,0,0,0,1,21,EL,ce9e8024
271,17,5,1,2,6,2,1,0,0,0,0,9,21,EL,cea4ee8f
220,14,11,0,1,0,3,0,0,0,0,0,2,21,EL,cee45ad0
159,5,2,0,0,2,2,0,0,0,0,1,2,21,EL,cf007308
44,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,cf043a33
475,23,19,0,4,6,1,3,0,3,0,3,3,21,EL,cf15bbb1
49,11,3,0,0,1,8,0,0,0,0,0,1,21,EL,cf182add
14,0,0,0,0,3,0,0,0,0,0,0,1,21,EL,cf8ef0a1
133,2,2,0,1,3,0,0,0,0,0,1,1,21,EL,cfb6c9e5
42,12,0,0,0,0,12,0,0,0,0,1,2,21,EL,cfcf183b
110,58,11,0,1,0,0,0,0,0,0,3,1,21,EL,cfe852d8
16,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,d019d5db
90,4,1,0,0,1,0,0,0,0,0,0,1,21,EL,d035138b
423,11,9,2,3,7,2,0,0,0,0,5,8,21,EL,d080ed5e
26,0,0,0,0,1,0,0,0,0,0,1,2,21,EL,d125f22f
15,15,3,0,0,0,0,0,0,0,0,1,0,21,EL,d1274b84
134,28,6,0,0,8,22,0,0,0,0,0,0,21,EL,d1562e2e
60,14,1,0,0,4,13,0,0,0,0,1,1,21,EL,d1bf91e0
8,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,d2795011
103,4,4,0,1,0,0,0,0,0,0,1,0,21,EL,d280923b
15,1,0,0,0,2,0,1,0,1,0,0,2,21,EL,d2ddff2d
44,8,0,0,1,7,1,0,0,0,0,0,7,21,EL,d3272fba
117,15,0,0,4,5,15,0,0,0,0,0,6,21,EL,d38fdf53
54,0,0,0,0,2,0,0,0,0,0,0,0,21,EL,d3aaad90
37,16,0,0,0,0,0,0,0,0,0,0,0,21,EL,d3ce0e89
223,7,6,0,3,3,1,0,0,0,0,1,2,21,EL,d4133fa1
391,29,14,1,1,23,0,15,6,3,0,1,9,21,EL,d4232ba9
63,16,4,0,0,0,0,0,0,0,0,0,1,21,EL,d436eb94
3,0,0,0,0,2,0,0,0,0,0,0,1,21,EL,d494882e
138,26,8,1,0,23,1,15,3,9,0,0,3,21,EL,d4aa40b8
314,65,13,0,7,9,52,0,0,0,0,2,8,21,EL,d4c9725f
387,70,7,0,0,26,63,0,0,0,0,0,11,21,EL,d4cb83cc
38,6,1,0,0,1,0,0,0,0,0,0,1,21,EL,d4e7c451
246,7,7,0,3,0,0,0,0,0,0,0,0,21,EL,d4f034db
440,26,24,0,3,0,2,0,0,0,0,0,4,21,EL,d4fa7d01
141,5,3,0,2,5,0,2,0,2,0,1,1,21,EL,d504b3e1
115,14,5,0,0,13,1,8,6,0,0,1,7,21,EL,d5127c3f
42,4,0,0,0,2,4,0,0,0,0,1,3,21,EL,d51d1d9d
361,86,9,0,4,23,77,0,0,0,0,0,11,21,EL,d557d734
112,3,0,0,0,3,1,0,0,0,0,2,7,21,EL,d571df78
42,2,0,0,0,3,0,1,0,1,0,1,1,21,EL,d5854b7a
7,0,0,0,0,1,0,0,0,0,0,0,1,21,EL,d5aac0e9
102,4,0,1,0,6,1,0,0,0,0,0,6,21,EL,d5dd5f1f
266,4,4,0,0,0,0,0,0,0,0,0,2,21,EL,d665d581
111,3,2,0,0,0,1,0,0,0,0,1,1,21,EL,d72f8d9e
57,0,0,0,0,1,0,0,0,0,0,0,1,21,EL,d7354a36
11,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,d73a07e2
212,22,10,3,0,11,1,8,8,0,0,2,3,21,EL,d7553721
14,6,0,0,0,0,0,0,0,0,0,0,3,21,EL,d78e8c43
239,4,4,0,1,1,0,0,0,0,0,1,3,21,EL,d79a8c87
116,2,1,1,0,1,0,1,0,0,0,0,2,21,EL,d7a70e5e
42,1,0,0,0,1,0,1,1,0,0,1,1,21,EL,d7f99582
70,6,2,0,0,5,1,3,2,1,0,0,2,21,EL,d820a7c8
2,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,d84b7d06
20,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,d87d58e7
57,3,0,0,2,0,0,0,0,0,0,0,1,21,EL,d87e2cae
353,11,11,0,3,0,0,0,0,0,0,1,2,21,EL,d8931174
28,3,0,0,1,8,0,3,0,3,0,0,0,21,EL,d8d25850
149,5,5,0,1,1,0,0,0,0,0,1,3,21,EL,d8ff3b2c
118,14,10,0,0,6,0,4,4,0,0,1,2,21,EL,d92b0327
293,10,10,0,9,3,0,0,0,0,0,0,5,21,EL,d93c2511
36,5,1,0,0,3,1,3,2,1,0,0,0,21,EL,d94653be
421,79,12,0,2,25,67,0,0,0,0,2,12,21,EL,d9565625
181,3,3,1,0,2,0,0,0,0,0,1,4,21,EL,d97cccc9
51,1,1,0,0,0,0,0,0,0,0,0,2,21,EL,d9847696
38,4,1,0,0,4,2,1,1,0,0,0,1,21,EL,d9a5d930
13,3,0,0,0,1,0,0,0,0,0,0,1,21,EL,d9ac09e2
2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,d9d43555
168,44,3,0,0,9,41,0,0,0,0,0,6,21,EL,d9e196bf
246,14,8,0,3,9,1,5,0,4,0,0,3,21,EL,da3bf1b3
452,8,7,0,10,0,1,0,0,0,0,0,3,21,EL,da7b447d
684,43,23,0,2,1,3,0,0,0,0,5,3,21,EL,da974c7b
209,17,13,1,1,9,0,4,0,4,0,0,1,21,EL,db092d3b
125,19,7,0,1,21,0,8,5,3,0,1,4,21,EL,db123b51
44,8,1,0,0,0,7,0,0,0,0,0,1,21,EL,db1aced4
9,1,0,0,0,0,0,0,0,0,0,0,0,21,EL,db2e8273
69,4,4,0,1,0,0,0,0,0,0,0,0,21,EL,db50aeaa
136,27,20,0,9,2,7,0,0,0,0,0,2,21,EL,db74c6d3
100,7,1,0,1,5,1,0,0,0,0,1,0,21,EL,dba1f190
91,8,5,0,1,6,0,3,1,1,0,2,0,21,EL,dba67bc4
114,33,1,0,2,5,32,0,0,0,0,1,5,21,EL,dbad5a31
59,3,3,0,0,0,0,0,0,0,0,0,0,21,EL,dbf3e08b
389,39,11,0,3,0,28,0,0,0,0,0,3,21,EL,dc234f98
169,63,15,0,1,0,0,0,0,0,0,0,0,21,EL,dc29b608
367,5,4,2,0,2,1,0,0,0,0,0,2,21,EL,dc3fa3b5
45,10,4,1,1,4,3,2,2,0,0,1,1,21,EL,dc415e39
154,38,5,0,0,11,33,0,0,0,0,1,5,21,EL,dc52c72f
161,17,2,0,0,6,15,0,0,0,0,0,0,21,EL,dc6f5bdd
49,3,0,0,0,0,0,0,0,0,0,0,0,21,EL,dc90cfbe
223,7,2,4,2,8,2,2,1,0,0,3,10,21,EL,dd0daf32
112,62,6,0,1,14,56,0,0,0,0,2,3,21,EL,dd788526
10,3,0,0,0,3,0,3,2,1,0,0,1,21,EL,ddd5348b
18,0,0,0,0,2,0,0,0,0,0,0,1,21,EL,dde7068b
117,25,3,0,1,1,22,0,0,0,0,0,2,21,EL,deb20131
182,9,6,0,2,1,3,0,0,0,0,0,4,21,EL,deba6b05
16,1,0,0,0,2,0,0,0,0,0,0,3,21,EL,debc6b55
214,47,3,0,1,18,43,1,0,1,0,1,5,21,EL,df41e06e
41,4,0,0,3,0,1,0,0,0,0,0,0,21,EL,dff19848
32,3,1,0,0,1,0,1,1,0,0,0,1,21,EL,e02f182f
408,10,10,1,5,5,0,0,0,0,0,2,5,21,EL,e03c2d97
311,40,21,0,6,25,2,15,12,2,0,2,7,21,EL,e07c2923
78,24,0,0,0,5,24,0,0,0,0,0,0,21,EL,e09436fb
136,3,3,0,1,0,0,0,0,0,0,0,2,21,EL,e0d3e18d
139,36,6,0,5,13,30,0,0,0,0,1,6,21,EL,e111bf12
142,4,3,0,1,0,1,0,0,0,0,0,1,21,EL,e1604571
20,1,0,0,0,2,0,1,0,0,0,1,2,21,EL,e16932d8
66,5,0,0,0,9,3,2,2,0,0,1,4,21,EL,e1ba3d5a
52,5,2,1,0,4,0,0,0,0,0,0,1,21,EL,e1bbb68d
280,0,0,0,1,1,0,0,0,0,0,0,4,21,EL,e1cbb531
27,2,1,0,0,4,0,1,1,0,0,0,2,21,EL,e23f56c1
269,6,3,2,2,2,0,3,0,0,0,2,3,21,EL,e2716bd0
143,2,1,0,1,0,1,0,0,0,0,0,1,21,EL,e2781082
116,7,1,0,1,8,2,1,1,0,0,2,2,21,EL,e28205f4
159,16,1,0,0,3,15,0,0,0,0,1,6,21,EL,e28245d9
273,12,11,1,2,1,1,0,0,0,0,2,9,21,EL,e2a302a8
193,8,6,0,0,4,0,2,2,0,0,1,4,21,EL,e373f1ec
131,9,6,0,2,0,3,0,0,0,0,0,1,21,EL,e38f1636
259,24,1,0,1,4,23,0,0,0,0,1,1,21,EL,e3a5814e
106,18,3,0,2,16,1,12,2,9,0,2,2,21,EL,e3e3f401
239,3,1,2,5,9,2,0,0,0,0,2,8,21,EL,e45ee4bc
161,13,12,0,0,0,0,0,0,0,0,0,1,21,EL,e4ac16cf
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,e53830f2
126,13,1,2,1,10,1,10,6,1,0,0,7,21,EL,e5a35ae9
90,32,8,0,0,0,0,0,0,0,0,0,0,21,EL,e5a76dfe
118,4,4,0,1,0,0,0,0,0,0,0,1,21,EL,e613313c
667,41,16,0,13,2,24,0,0,0,0,4,7,21,EL,e61b8aee
107,23,1,0,2,5,22,0,0,0,0,0,5,21,EL,e6631d18
102,0,0,0,1,2,0,0,0,0,0,0,1,21,EL,e66c698a
81,10,9,0,1,1,1,0,0,0,0,1,0,21,EL,e66e4ddc
70,5,1,0,0,5,0,0,0,0,0,0,2,21,EL,e6fa388d
2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,e705903c
50,8,0,0,1,5,5,2,1,0,0,1,3,21,EL,e7199efb
237,63,11,0,1,24,40,12,4,8,0,3,3,21,EL,e73c9bb2
122,16,13,2,1,0,2,0,0,0,0,0,1,21,EL,e75dc411
366,3,3,0,4,6,0,0,0,0,0,2,14,21,EL,e778654a
1,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,e791ed65
29,2,0,0,1,0,1,0,0,0,0,0,0,21,EL,e7e257d2
131,4,0,1,0,1,4,0,0,0,0,0,0,21,EL,e7f3e8a7
227,16,1,3,0,2,2,2,1,0,0,1,0,21,EL,e7fcf289
14,1,0,0,0,0,0,0,0,0,0,1,0,21,EL,e82900ef
128,4,3,1,0,0,0,0,0,0,0,0,3,21,EL,e82adcab
138,10,1,0,0,19,9,0,0,0,0,0,5,21,EL,e872ca65
334,53,9,0,3,18,44,0,0,0,0,1,16,21,EL,e8796ba6
85,35,9,0,0,0,0,0,0,0,0,1,1,21,EL,e8918589
86,4,1,0,0,2,0,3,1,0,0,0,2,21,EL,e8acf576
19,5,1,0,0,0,0,0,0,0,0,2,1,21,EL,e8ed3abc
5,0,0,0,0,1,0,0,0,0,0,0,0,21,EL,e8ef59da
82,2,0,0,0,7,1,0,0,0,0,0,4,21,EL,e9895d1c
143,7,0,0,1,0,7,0,0,0,0,0,3,21,EL,e9971f2d
5,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,e9b0ccaf
7,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,ea6a7ab4
37,9,3,0,0,0,6,0,0,0,0,0,1,21,EL,ea770abf
261,126,37,0,0,0,0,0,0,0,0,1,0,21,EL,ea83bfa6
386,19,18,0,7,1,1,0,0,0,0,1,0,21,EL,ea9b2ef9
22,3,1,0,1,0,0,0,0,0,0,1,4,21,EL,eab5c31f
137,2,0,1,0,13,0,0,0,0,0,1,2,21,EL,eab85789
203,11,2,3,0,8,1,3,0,0,0,0,7,21,EL,eac044ad
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,eb2b33aa
240,8,8,0,1,1,0,0,0,0,0,0,0,21,EL,eb49bd3f
288,44,14,1,9,9,30,0,0,0,0,3,13,21,EL,eb5bc3eb
48,1,0,0,0,5,0,0,0,0,0,0,0,21,EL,eb6e14be
273,9,9,0,2,1,0,0,0,0,0,1,4,21,EL,eb7822d7
112,16,8,1,2,20,1,7,2,5,0,1,3,21,EL,eb8b2a35
166,8,7,0,3,0,1,0,0,0,0,0,2,21,EL,ebca82e8
264,12,7,0,8,0,5,0,0,0,0,1,2,21,EL,ebdc9c7e
178,7,4,0,4,4,0,0,0,0,0,1,1,21,EL,ec30b9c8
92,4,2,0,1,2,2,0,0,0,0,0,2,21,EL,ecb68eea
33,0,0,0,0,2,0,0,0,0,0,0,2,21,EL,ecc10d95
96,14,6,0,2,17,1,7,6,0,0,1,5,21,EL,ed16a617
338,14,10,0,3,1,4,0,0,0,0,1,3,21,EL,ed1cc44a
254,1,1,0,2,2,0,0,0,0,0,0,4,21,EL,ed45a7d7
198,17,4,0,4,35,5,8,5,3,0,0,4,21,EL,ed6ea4d9
86,1,0,0,1,3,0,1,0,0,0,0,2,21,EL,ee251371
96,0,0,0,0,0,0,0,0,0,0,1,2,21,EL,ee3519f5
155,38,11,3,1,38,0,26,13,11,1,1,5,21,EL,ee38d9c5
355,17,9,1,1,1,1,1,0,0,0,2,7,21,EL,ee926a02
364,34,7,0,13,36,6,21,9,8,0,2,17,21,EL,ee950928
74,4,0,1,0,3,0,0,0,0,0,0,2,21,EL,eeba07f8
13,1,1,0,0,1,0,0,0,0,0,0,0,21,EL,eed332df
113,7,6,0,2,0,1,0,0,0,0,0,0,21,EL,eef95b11
33,1,0,0,0,0,0,0,0,0,0,0,3,21,EL,ef233486
13,5,0,0,0,2,5,0,0,0,0,0,1,21,EL,ef32d66d
178,72,20,0,0,0,0,0,0,0,0,0,0,21,EL,ef3909cd
226,19,18,0,3,2,1,0,0,0,0,1,6,21,EL,ef4d73aa
248,12,0,0,4,1,3,0,0,0,0,1,3,21,EL,ef88f778
208,7,6,0,1,2,1,0,0,0,0,0,5,21,EL,ef9c1c95
142,15,4,1,0,1,11,0,0,0,0,1,0,21,EL,efc13588
128,11,6,1,0,1,5,0,0,0,0,0,2,21,EL,efc33b33
61,12,2,0,0,0,0,0,0,0,0,1,0,21,EL,f038585f
268,49,2,1,0,10,46,1,0,0,0,5,3,21,EL,f0661424
593,26,13,0,7,9,9,4,1,1,0,3,12,21,EL,f0677ed7
341,49,14,0,8,4,35,0,0,0,0,2,6,21,EL,f07a0fe5
24,5,2,0,0,0,0,0,0,0,0,0,0,21,EL,f0e4c69e
3,0,0,0,0,0,0,0,0,0,0,1,0,21,EL,f0f5a383
11,0,0,0,0,0,0,0,0,0,0,0,1,21,EL,f0f68cb9
197,14,7,0,0,0,7,0,0,0,0,2,1,21,EL,f18d7ab2
31,5,2,0,0,1,3,0,0,0,0,0,0,21,EL,f201798c
83,2,0,0,1,4,0,0,0,0,0,0,3,21,EL,f209b81e
276,9,9,1,8,10,0,0,0,0,0,2,10,21,EL,f230bc30
238,83,3,0,1,19,80,0,0,0,0,0,10,21,EL,f26e3c59
2,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,f2cfb59a
118,6,5,0,0,7,0,0,0,0,0,0,4,21,EL,f301f363
50,3,3,0,0,0,0,0,0,0,0,0,0,21,EL,f323d995
37,8,2,0,0,3,6,0,0,0,0,0,2,21,EL,f329ec76
72,35,9,0,0,0,0,0,0,0,0,0,0,21,EL,f352799f
222,1,1,1,4,2,0,0,0,0,0,1,3,21,EL,f3600c02
9,1,0,0,0,0,1,0,0,0,0,0,0,21,EL,f38cc3b3
196,104,30,0,1,0,0,0,0,0,0,1,0,21,EL,f3a97d02
143,4,2,0,2,3,1,1,0,0,0,0,2,21,EL,f3b2463e
70,20,1,0,3,1,19,0,0,0,0,1,4,21,EL,f40dd3c7
110,72,19,0,1,0,0,0,0,0,0,2,0,21,EL,f42e9f3f
221,28,3,0,0,19,25,0,0,0,0,0,4,21,EL,f4b52308
43,6,0,0,0,1,6,0,0,0,0,0,0,21,EL,f4ceb85b
22,5,1,0,0,5,1,2,1,1,0,0,0,21,EL,f4d8ce5a
89,4,2,0,1,4,2,0,0,0,0,0,3,21,EL,f5044e54
108,8,7,0,4,0,1,0,0,0,0,1,2,21,EL,f533776b
84,4,0,1,0,1,1,0,0,0,0,0,3,21,EL,f5ae006d
183,64,20,1,3,62,2,38,20,16,2,0,8,21,EL,f5c8b425
469,10,10,2,2,0,0,0,0,0,0,1,1,21,EL,f5deef4c
0,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,f620b04f
11,0,0,0,0,0,0,0,0,0,0,0,0,21,EL,f63cda26
105,9,1,0,0,0,8,0,0,0,0,0,1,21,EL,f69d4d79
45,6,0,0,3,2,0,0,0,0,0,1,0,21,EL,f716e4e4
252,55,16,2,12,30,10,20,7,11,0,6,9,21,EL,f754c59e
187,76,18,0,0,0,0,0,0,0,0,1,0,21,EL,f7b10c66
164,16,11,0,1,0,5,0,0,0,0,0,1,21,EL,f7c491f1
204,6,5,0,2,0,1,0,0,0,0,1,3,21,EL,f7d50789
242,23,9,0,2,6,14,0,0,0,0,0,3,21,EL,f7dc2ae5
112,16,2,1,0,15,4,10,5,0,0,1,1,21,EL,f7e87032
64,2,0,0,0,3,0,2,1,0,0,1,1,21,EL,f80d03ca
294,33,5,0,0,10,28,0,0,0,0,0,10,21,EL,f820504e
344,99,5,0,1,21,93,0,0,0,0,1,5,21,EL,f8342731
313,48,10,0,0,16,38,0,0,0,0,2,14,21,EL,f874dd44
361,11,11,0,1,0,0,0,0,0,0,2,0,21,EL,f8fcd2a5
55,3,1,0,1,0,0,0,0,0,0,1,4,21,EL,f934cffd
177,67,13,0,0,0,0,0,0,0,0,0,0,21,EL,f94e06da
56,4,0,0,0,0,0,0,0,0,0,0,1,21,EL,f9a72ca4
471,58,4,0,1,10,54,0,0,0,0,0,13,21,EL,f9acca3a
301,33,12,1,1,29,1,20,8,10,0,2,11,21,EL,f9c927de
66,1,0,1,0,2,0,1,1,0,0,0,0,21,EL,f9d5908e
72,9,1,0,2,0,8,0,0,0,0,0,1,21,EL,f9dfb7ae
105,1,0,0,0,6,1,0,0,0,0,1,4,21,EL,fa18c72e
53,6,0,0,0,4,3,3,0,2,0,0,0,21,EL,fa265f6d
98,5,4,0,0,0,1,0,0,0,0,0,0,21,EL,fa73ccc7
197,7,5,0,4,5,0,0,0,0,0,1,3,21,EL,fae880d5
47,19,3,0,0,1,16,0,0,0,0,0,1,21,EL,fb37a645
93,29,2,0,2,20,20,7,4,2,0,0,4,21,EL,fb4558af
79,14,0,0,0,3,14,0,0,0,0,1,2,21,EL,fb5d47b3
329,49,7,0,2,10,42,0,0,0,0,0,7,21,EL,fb614c44
249,65,6,0,0,14,59,0,0,0,0,4,10,21,EL,fc027d02
45,0,0,0,0,0,0,0,0,0,0,1,1,21,EL,fc056d1e
254,11,11,0,1,1,0,0,0,0,0,0,1,21,EL,fc1cf07a
468,50,17,1,6,44,1,31,12,14,0,1,14,21,EL,fc46aab1
